rmse,mae,r2,nrmse,nmae
10.536521063509976,3.5341470555963728,0.9988703675618938,0.0021073042122805342,0.0007068294109779086
77.38784677608086,17.242384225085353,0.9854284698516584,0.015477569352120657,0.0034484768443273747
28.377575296679904,7.668069244409386,0.9913187511937611,0.005675515058200877,0.0015336138485751544
13.189341679854385,4.082197458058547,0.9991009542326357,0.002637868335443303,0.0008164394914484215
14.954246416422876,4.523785785483314,0.9892257398668789,0.002990849282686405,0.0009047571569157113
